Id	Tweets	Lang	Location
1225681592577753088	"RT @AnkitLal: Till Arvind Kejriwal is there Bijli, Pani, Swasthya, Shiksha &amp; Teerth will be free. 
#KejriwalTsunami
https://t.co/7ZC6lrd2bZ"	hi	Dammam, KSA
1225681582830186497	"Lage rho kejriwal
#kejiwal to jitegaa
#bjp ki sharamnaak haar
#BJPAgainstSchoolKids #BJPSupportsTerrorism"	hi	New Delhi, India
1225681568741519360	"RT @bhatvicky73: BJP का प्रचार कर रहीं सपना चौधरी ने पूछा किसे जिताओगे, लोग बोले- @ArvindKejriwal को 

ये देखो 👇
#KejriwalTsunami ☺️☺️😅👍

h…"	hi	New Delhi, India
1225681546151002112	"@desimojito @DrKumarVishwas @ArvindKejriwal ""Kya main andar aa sakta hoon?""

Agar Saanp 🐍 aur Kejriwal dono yeh baa… https://t.co/FqTwFeoaze"	hi	Earth
1225681519986872320	"RT @aajtak: शिवसेना ने मोहल्ला क्लीनिक की तारीफ की
https://t.co/pt0dy7mnVV"	hi	Delhi
1225681517193486348	"BJP का प्रचार कर रहीं सपना चौधरी ने पूछा किसे जिताओगे, लोग बोले- @ArvindKejriwal को 

ये देखो 👇
#KejriwalTsunami ☺️… https://t.co/DLy9mN8Obh"	hi	New Delhi, India
1225681483236425728	"RT @aajtak: अमित शाह मैदान छोड़कर भाग रहे हैं. मैं अमित शाह से शाहीन बाग पर भी चर्चा करने के लिए तैयार हूं: अरविंद केजरीवाल 
https://t.co/2…"	hi	New Delhi, India
1225681431361310720	"RT @DAYARAMRABARI: शिवसेना ने की CM @ArvindKejriwal की तारीफ, PM मोदी पर साधा निशाना !

शिवसेना ने मोहल्ला क्लीनिक की तारीफ की !

.@narendr…"	hi	Srinagar, India
1225681402714177536	"RT @DAYARAMRABARI: शिवसेना ने की CM @ArvindKejriwal की तारीफ, PM मोदी पर साधा निशाना !

शिवसेना ने मोहल्ला क्लीनिक की तारीफ की !

.@narendr…"	hi	
1225681264922910727	@AamAadmiParty Lage raho kejriwal.. Aap bihar bhi aao aap ki jaroorat hai	hi	
1225681263798829058	AAP के बड़े नेताओं के संपर्क में PFI, केजरीवाल के पक्ष में जारी किया फतवा https://t.co/1yFY7eHoIo via @performindianew	hi	नई दिल्ली, भारत
1225681227702624256	Is bar bhi Kejriwal #KejriwalTsunami	hi	
1225681171851251713	"RT @ashutosh83B: दिल्ली चुनाव को बीजेपी नेताओं ने घिना दिया।
काश वाजपेयी होते तो अनुराग/ प्रवेश की पार्टी से छुट्टी कर देते ? 

 @BJP4India…"	hi	India
1225681041676853248	"RT @aajtak: शिवसेना ने मोहल्ला क्लीनिक की तारीफ की
https://t.co/pt0dy7mnVV"	hi	New Delhi, Delhi
1225680997720547328	"@007AliSohrab Please provide the source that kejriwal said
Mujhe delhi ke Police de do 2 ghante me shaheen bagh khalee kra dunga"	hi	Lucknow, India
1225680946067689473	"@sangita7973 Thanks bahen Sangita ji.
Kejriwal ne AnnaHazare ko jeishe ek sidi banaya,thik eishe hi Nehru ne apna p… https://t.co/CFKis94Pw0"	hi	
1225680922403409931	"RT @AnkitLal: Till Arvind Kejriwal is there Bijli, Pani, Swasthya, Shiksha &amp; Teerth will be free. 
#KejriwalTsunami
https://t.co/7ZC6lrd2bZ"	hi	
1225680916502040576	"RT @aajtak: शिवसेना ने मोहल्ला क्लीनिक की तारीफ की
https://t.co/pt0dy7mnVV"	hi	PathanBaba
1225680901041881088	"RT @AmitPandey__: #AAP_Ka_PakFront

JNU में देश विरोधी नारे लगे पर उसके खिलाफ चार्जशीट फ़ाइल करने का आदेश #Kejriwal सरकार ने कभी नही दिया…"	hi	Gorakhpur, India
1225680866266865664	RT @shalendra100: भाइयों और बहनों जो 240 सांसद /80 मंत्री/12 मुख्य मंत्री आपसे वोट मांग रहे तो , गली गली पर्चे बांट रहे थे वो अपने अपने AC…	hi	Kashipur, India
1225684172447944706	"RT @aartic02: India found New Set of Heroes because @ArvindKejriwal fulfilled the promise of Free Electricity, Free Water. 
#KejriwalTsunam…"	en	
1225684171793653762	RT @jaydipkhasiya: #JusticeForLRD_Women...indian human rights commision has to be interfier in this situation..to cancle GR against constit…	en	
1225684161085657088	@ArvindKejriwal Free.. Free...Frreeee https://t.co/aMer23AGKU	en	HINDUSTAN
1225684160280317953	"RT @IACAbhi: ""Spoke to @ArvindKejriwal &amp; congratulated him on the win. Assured him Centre's complete support in the development of Delhi,""…"	en	Haryana
1225684155452706818	"Please help me and do something 
@ArvindKejriwal @msisodia 
I know sirf aap hi aam janta ko  insaf dilva skte ho. https://t.co/WiCh87u2Wm"	en	Delhi, India
1225684153745596416	@ArvindKejriwal Yes .. truth is out .. so will u also be kicked out on 11th .. chor, corrupt, jihadi .. Delhi don’t… https://t.co/hXs1zxgUcx	en	
1225684139728203777	RT @DrMunishRaizada: @wadhwa @ArvindKejriwal @washingtonpost @HealthCube360 I appreciate your bold statement. I was honorary advisor to Hea…	en	
1225684131813543936	@ArvindKejriwal I had a call that AAP goons arw arw distributing not only money but also other  stuff. Truth will o… https://t.co/RT5Fmfjt92	en	
1225684129791897601	"RT @piyushakak4: The video itself describe that the people of Delhi have full faith on @ArvindKejriwal 

#KejriwalTsunami

 https://t.co/zR…"	en	
1225684118177898496	"RT @chowhanpriyanka: Glimpse of #KejriwalTsunami 😍😍😍
https://t.co/LS8ykqMOGx"	en	
1225684115304804352	RT @RahulMhambre: It's a choice between good governance &amp; goli for the people of Delhi. Every press on #jhadu for @AamAadmiParty &amp; @ArvindK…	en	
1225684111949348864	"RT @DPRArohana: @AamAadmiParty @AmitShah @ArvindKejriwal Where in the Bhagavad Gita is ""sacha Hindu"" defined?

This is what happens when yo…"	en	
1225684111919960065	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	India
1225684092261265408	RT @Observers_India: This is for domestic. Rate for Industry is 8-9 Rs/unit, for commercial which includes even Hospitals is 11-13 Rs/unit.…	en	Delhi or Rajasthan 
1225684088708726785	"@ArvindKejriwal All d best sir

waiting for 11 th feb 70/70
#AAPWinningDelhi"	en	भारत
1225684083088351232	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	India-SecularTillHinduMajority
1225684066634088453	"RT @seriousfunnyguy: What kind of crap you left behind O Jinnah!!

Thank you @ArvindKejriwal and @AamAadmiParty for showing us the true col…"	en	
1225684064822185986	RT @TajinderBagga: I challenge @ArvindKejriwal ji for open debate on this question. Pls tell the place, time and Venue, I will come for deb…	en	Bangalore
1225684055372357633	@ArvindKejriwal Vote for development...this election will change nation...thats why shah ko daura pudd raha hai	en	Lucknow-kanpur,India
1225684041279496192	@ArvindKejriwal This is your True face you liar https://t.co/MlVtnwRUa8	en	
1225684035659128833	RT @DrMunishRaizada: @wadhwa @ArvindKejriwal @washingtonpost @HealthCube360 I appreciate your bold statement. I was honorary advisor to Hea…	en	Varanasi, Uttar Pradesh, India
1225684034509869058	@ArvindKejriwal 240 MP Today Night	en	Delhi
1225684034350505984	@ArvindKejriwal If relaxed after a hectic schedule at least say hello to all your fans	en	India
1225684025408278528	RT @DrMunishRaizada: @wadhwa @ArvindKejriwal @washingtonpost @HealthCube360 I appreciate your bold statement. I was honorary advisor to Hea…	en	bengaLuru
1225684025223704576	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	Varanasi, Uttar Pradesh, India
1225684025005600768	@KallaVaibhav @ArvindKejriwal Same on you.... You are adding dirty words with our god.... I think tu kisi mully ki… https://t.co/1lDuE5bryv	en	New Delhi, India
1225684023202086912	"RT @ThinkWisely5: @ArvindKejriwal If you vote for BJP your vote will go for-

Corporate Lobby
Medical insurance lobby
Private hospital chai…"	en	Ranebennur
1225684021239107584	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225683980160094210	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	There
1225683971758911488	RT @Being_Humor: Hello @ArvindKejriwal why did you plant Gunja in Burqa to defame Hindus ? 😣😣😣😣😣	en	India
1225683946815377408	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225683944491798531	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	Bengaluru, India
1225683937004933126	RT @DrMunishRaizada: @wadhwa @ArvindKejriwal @washingtonpost @HealthCube360 I appreciate your bold statement. I was honorary advisor to Hea…	en	
1225683920613605376	"RT @aartic02: Journey of @ArvindKejriwal from Bijli Andolan to 👉
↖️ 50% Delhi have had subsidised Electricity bills in the current Financia…"	en	Meerut
1225683917715304448	"@ArvindKejriwal If you are an #AAP supporter, new on twitter and you have less then 500 followers;

Reply and retwe… https://t.co/hU4XTaq3p4"	en	Haryana, India
1225683917711085568	@ArvindKejriwal 4 more days 😂😂😂	en	Pune, India
1225683911759429634	RT @blsanthosh: First it was Sanjay Singh with links to PFI &amp; Shaheenbagh protests .. Now OSD2ManishSisodia caught taking bribes . No wonde…	en	Kerala, India
1225683907359625217	RT @DrMunishRaizada: @wadhwa @ArvindKejriwal @washingtonpost @HealthCube360 I appreciate your bold statement. I was honorary advisor to Hea…	en	#Gorkhaland
1225683905862201344	@ArvindKejriwal Arvind g great	en	
1225683901911187456	@ArvindKejriwal Delhi Election 2020 https://t.co/OaTGUqfiwj	en	Keonjhar,Odisha, 🇮🇳India👏👏
1225683900153778176	RT @blsanthosh: First it was Sanjay Singh with links to PFI &amp; Shaheenbagh protests .. Now OSD2ManishSisodia caught taking bribes . No wonde…	en	Bengaluru, India
1225683899356827650	@ninja_aap @GautamGambhir @ArvindKejriwal @msisodia @BJP4India Sure 😅 feel so sorry for you man. Tides have turned at last moment.	en	Hyderabad, INDIA
1225683898077601792	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225683892838907905	"RT @chowhanpriyanka: Glimpse of #KejriwalTsunami 😍😍😍
https://t.co/LS8ykqMOGx"	en	jaipur rajasthan india
1225683878687338498	@ArvindKejriwal Abe daramebaaz.. hat	en	Haryana, India
1225683875025653767	@ArvindKejriwal Smart Voter of Delhi. 👇😅 https://t.co/RdNXuwxtet	en	मारवाड़ जक्शन, भारत
1225683870898479107	"RT @chowhanpriyanka: Glimpse of #KejriwalTsunami 😍😍😍
https://t.co/LS8ykqMOGx"	en	Noida Film City
1225683867392045057	"RT @iAmanUppal: Glimpse of #KejriwalTsunami 
https://t.co/q4cPUIpim8"	en	
1225683863734636547	@ArvindKejriwal Right	en	
1225683862111436806	RT @smithinder: @wadhwa @ArvindKejriwal @washingtonpost @HealthCube360 You didn't think it worth your while to do some independent verifica…	en	Noida INDIA
1225683858856693760	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225683856830779394	RT @javymonsieur: Alright, alright @ArvindKejriwal, will do as you say🙏	en	
1225683855878676480	There cannot be bigger liars and frauds than @AamAadmiParty crooks ... @ArvindKejriwal @msisodia ... https://t.co/w9k8nKb7Kr	en	bengaLuru
1225683842922512384	@desimojito @DrKumarVishwas @ArvindKejriwal Pls share the link to full interview	en	laboratory
1225683838073892865	RT @aayeff1: There goes! He says it like he was a babe who didnt know &amp; they did it to him. What about the others like @ArvindKejriwal, @_Y…	en	जोधपुर एयर फोर्स क्षेत्र, Jodh
1225683823637041153	"RT @ThinkWisely5: @ArvindKejriwal If you vote for BJP your vote will go for-

Corporate Lobby
Medical insurance lobby
Private hospital chai…"	en	24.202°N 82.666°E
1225683820898160640	"RT @aartic02: India found New Set of Heroes because @ArvindKejriwal fulfilled the promise of Free Electricity, Free Water. 
#KejriwalTsunam…"	en	
1225683813843386374	RT @DrMunishRaizada: @wadhwa @ArvindKejriwal @washingtonpost @HealthCube360 I appreciate your bold statement. I was honorary advisor to Hea…	en	
1225683810232070144	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	#Gorkhaland
1225683808654987265	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	Reddit
1225683788660789248	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	India
1225683753571213313	RT @blsanthosh: First it was Sanjay Singh with links to PFI &amp; Shaheenbagh protests .. Now OSD2ManishSisodia caught taking bribes . No wonde…	en	India
1225683744939335681	RT @DrMunishRaizada: @wadhwa @ArvindKejriwal @washingtonpost @HealthCube360 I appreciate your bold statement. I was honorary advisor to Hea…	en	
1225683737632894979	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225683737288949760	@ArvindKejriwal In short this guy himself is about to do this 😂	en	
1225683736886304769	"RT @IACAbhi: ""Spoke to @ArvindKejriwal &amp; congratulated him on the win. Assured him Centre's complete support in the development of Delhi,""…"	en	
1225683735858663427	"@ArvindKejriwal Dramebaaz
 #AAP_Ka_PakFront"	en	India
1225683728527056897	RT @abir4ever: Sir my dad is missing in Delhi @ArvindKejriwal https://t.co/vcFIjVqBwf	en	
1225683723368058880	@desimojito @DrKumarVishwas @ArvindKejriwal This video  released by capital tv... I saw this video on YouTube..	en	Ankleshwar, India
1225683718787878914	RT @blsanthosh: First it was Sanjay Singh with links to PFI &amp; Shaheenbagh protests .. Now OSD2ManishSisodia caught taking bribes . No wonde…	en	India
1225683709178699778	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	भारत
1225683701893222401	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225683700525830144	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225683679868940289	RT @abir4ever: Sir my dad is missing in Delhi @ArvindKejriwal https://t.co/vcFIjVqBwf	en	Tamil Nadu, India
1225683679021694976	"@ArvindKejriwal If you vote for BJP your vote will go for-

Corporate Lobby
Medical insurance lobby
Private hospita… https://t.co/Mr9FPHqYzG"	en	New Delhi
1225683672210137088	RT @wadhwa: I am disglusted with the dishonesty of ads by Delhis chief minister @ArvindKejriwal.  Misrepresent my @washingtonpost article a…	en	
1225683670456913920	Liar @ArvindKejriwal one more time got exposed https://t.co/c9AR5i9WoA	en	
1225684183613243394	"@ArvindKejriwal सच्चाई की जीत होगी, आम आदमी की जीत होगी!
स्कूल,अस्पताल जीतेंगे और नफरत हारेगी!"	hi	Delhi, Uttarakhand, Chandigarh
1225684183072165888	"RT @GautamGambhir: अति विनयम, धूर्त लक्षणम! 

ज़रुरत से ज़्यादा विनम्रता का दिखावा करने वाला अंदर से उतना ही चालाक होता है

दुनिया भर को चो…"	hi	🇮🇳 🇮🇳 
1225684181994205186	RT @ECONOMICS_AKM: @msisodia तेरे #OSD दिल्ली में बसूली एवं भ्रष्टाचार का रैकेट बिना तेरी एवं @ArvindKejriwal की सहमति बिना कैसे चला सकते…	hi	भारत माता की जय
1225684181528670210	"@ArvindKejriwal Delhi m god ka aashirvaad b kejriwal ji k sath h. 

Sacchai kisi jeet hoti h"	hi	
1225684179033018368	Salaam alekum. Allah meherban hain aap par. Aaj shaam ko Shaheen Bagh chale jaiye. Aap kee jeet sunishchit ho jaaye… https://t.co/5MqdGFWb4g	hi	India
1225684178965913601	"RT @PraveenRajputs: मौलवी को 18000 रु वेतन तो पुजारी को क्यों नहीं ?

 @ArvindKejriwal जी क्या यह  साम्प्रदायिकता नहीं ?

क्या यह जनता के…"	hi	 भारत
1225684178726866946	"RT @GautamGambhir: अति विनयम, धूर्त लक्षणम! 

ज़रुरत से ज़्यादा विनम्रता का दिखावा करने वाला अंदर से उतना ही चालाक होता है

दुनिया भर को चो…"	hi	
1225684178504577025	"RT @TRavibhadauria: ये देखिए @ArvindKejriwal ki ईमानदार राजनीति का एक नमूना। 
व्यापारी से 2 लाख रुपए रिश्वत लेते रंगे हाथ पकड़े गए हैं ।
सि…"	hi	Nagrota Bagwan, India
1225684177225281536	RT @ArvindKejriwal: प्रचार का समय खत्म हो गया। मुझे आम आदमी पार्टी के हर कार्यकर्ता और समर्थक पर गर्व है जिन्होंने एक आदर्श चुनाव अभियान च…	hi	New Delhi
1225684175606280193	"RT @Nationalist_Om: मौलवी को 18000 रु वेतन तो पुजारी को क्यों नहीं ?

 @ArvindKejriwal जी क्या यह  साम्प्रदायिकता नहीं ?

क्या यह जनता के…"	hi	
1225684172104069120	"RT @kuljeetschahal: ये देखिए @ArvindKejriwal ki ईमानदार राजनीति का एक नमूना। 
व्यापारी से 2 लाख रुपए रिश्वत लेते रंगे हाथ पकड़े गए हैं ।
सि…"	hi	
1225684172036960256	"RT @GautamGambhir: अति विनयम, धूर्त लक्षणम! 

ज़रुरत से ज़्यादा विनम्रता का दिखावा करने वाला अंदर से उतना ही चालाक होता है

दुनिया भर को चो…"	hi	
1225684171097436161	RT @ArvindKejriwal: भाजपा अपना CM चेहरा घोषित करे। जनता चाहती है कि दोनों पार्टियों के CM कैंडिडट में बहस हो। मैं तैयार हूँ https://t.co/QC…	hi	
1225684167104446464	@ArvindKejriwal 11 फ़रवरी को नतीजे देख के किसको किसको कोसना है उनकी भी प्रैक्टिस कर लीजिये। एक तो EVM है ही बाक़ी और सोच लीजिए 🤣🤣🤣🤣	hi	Kolkata, India
1225684162046152704	@GautamGambhir @ArvindKejriwal @msisodia कमल का बटन दबावों झाड़ू चोरों को भगाओ	hi	India
1225684158652899330	"@ArvindKejriwal केजरीवाल को कोई वोट दे या न दे, इन लोगों का  अवश्य मिलेगा

💩उन मौलानाओ का जिनका वेतन केजरीवाल न डबल… https://t.co/BBJRytDG28"	hi	Varanasi/hazaribagh
1225684157432418305	"RT @ANKISHARMA1990: AAP नेता टकला चुसोदिया का OSD, 2 लाख रूपये का रिश्वत लेते हुए CBI द्वारा गिरफ्तार..
""हम तो ईमानदार है जी""

@msisodia  @…"	hi	
1225684153586241536	"RT @GautamGambhir: अति विनयम, धूर्त लक्षणम! 

ज़रुरत से ज़्यादा विनम्रता का दिखावा करने वाला अंदर से उतना ही चालाक होता है

दुनिया भर को चो…"	hi	Mumbai, India
1225684153351331843	RT @SanjayAzadSln: भाजपा चुनाव में खुलेआम रुपया बाँट रही है ये आपका ही पैसा है जो भाजपा ने भ्रष्टाचार करके कमाया है इसलिये रुपया भाजपा से…	hi	मुग़लो की दिल्ली
1225684146929799168	"RT @drharshvardhan: #Shaheenabagh के साथ केजरीवाल एंड कंपनी का खड़ा होना कोई नई बात नहीं है।  

@ArvindKejriwal जी वो शख्स हैं जो देशभक्तों…"	hi	Maharashtra, India
1225684144748818432	"RT @WeDeeptiSumit: मनीष सिसोदिया का OSD रिश्वत लेते हुए गिरफ्तार किया गया.
सिसोदिया के कार्यालय में 2015 से तैनात था..
जीएसटी के केस में 2…"	hi	भारत माता की जय
1225684142232236032	"RT @aartic02: @ArvindKejriwal जीत सच्चाई और ईमानदारी की होगी ! 
#KejriwalTsunami https://t.co/ArXxH1OBkT"	hi	New Delhi, India
1225684141393367040	@ArvindKejriwal माफ कर देना केजरिवल अब भाजपा को ही वोट देन्गे	hi	
1225684139719852034	@ArvindKejriwal बिदाई की करो तैयारी आ रहे है भगवा धारी	hi	kusoura
1225684136943243266	@OblitratdIndian @GautamGambhir @ArvindKejriwal हद्द है यार तुम भी कतई भक्त हो रहे हो। पहले मेरा ट्वीट तो पढ़ले 🙈 ताऊ।	hi	New Delhi
1225684135915573256	"@ArvindKejriwal सावधान:
चीन में गलत मटन खाने से फैला है कोरोना वायरस 

और दिल्ली में,
गलत बटन दबाने से फैल सकता है।… https://t.co/MU7sOnbied"	hi	New Delhi, India
1225684134585982977	"RT @SourabhJainIET: @ArvindKejriwal आ रहा है मफलर धारी !!

#KejriwalTsunami https://t.co/jiulUQwMfl"	hi	Ranebennur
1225684126927212546	"RT @drharshvardhan: .@ArvindKejriwal जी, कभी दिल्ली की जनता की डिबेट की चुनौती भी स्वीकार कीजिए।

जनता के सवालों का जवाब दीजिए।

वैसे, 5 सा…"	hi	Nawada, Bihar
1225684124578414592	@ArvindKejriwal खूब मनगढंत कहानी आप बनाते हैं	hi	V. bajwari post. Pandit purwa 
1225684123332706308	"@ArvindKejriwal 🤣🤣🤣
भाई तू कुछ भी बोल, तू जरूर हारेगा..."	hi	Pune, India
1225684120430206976	@ArvindKejriwal वो नहीं बाटेंगे सर जी बाटेंगे वो भी चंदा वाला रुपया	hi	Uttar Pradesh, India
1225684117989101568	RT @SanjayAzadSln: भाजपा चुनाव में खुलेआम रुपया बाँट रही है ये आपका ही पैसा है जो भाजपा ने भ्रष्टाचार करके कमाया है इसलिये रुपया भाजपा से…	hi	New Delhi
1225684113518018561	"RT @iAlokAgarwal: गीता में कहा है-
कर्मण्येवाधिकारस्ते मा फलेषु कदाचन....
अर्थात तुम्हारा सिर्फ कर्म करने पर अधिकार है, उसके फल पर नहीं

@A…"	hi	New Delhi
1225684107985735680	"RT @GautamGambhir: अति विनयम, धूर्त लक्षणम! 

ज़रुरत से ज़्यादा विनम्रता का दिखावा करने वाला अंदर से उतना ही चालाक होता है

दुनिया भर को चो…"	hi	
1225684104806486016	दिल्ली : डिप्टी सीएम सिसोदिया का पूर्व ओएसडी 2 लाख की घूस लेते गिरफ्तार, अब पता चला लोकपाल की तैनाती में देरी क्यों… https://t.co/NJeaQEXWL5	hi	New Delhi, India
1225684101526519808	@ArvindKejriwal Rashi jal gai lekin aithan nahi chhuta.	hi	
1225684094438100995	@ArvindKejriwal इसीलिए सिसोदिया का ओ एस डी पैसा इकट्ठा कर रहा था	hi	India
1225684093288861697	"@ArvindKejriwal Delhi waale hosiyaar hai
BJP ke jhaanse mein nahi ayenge
Jhaadu ka button dabayenge

👍"	hi	Haryana, India
1225684091669925889	"@ArvindKejriwal झूठे मक्कार कहीं के....
जो AAP को वोट ना दे वो पापी है, प्रभू पे आस्था न रखने वाला है क्यों???
पूरी… https://t.co/yquiGr6ZfX"	hi	Kalkaji, New Delhi
1225684090520604672	RT @SanjayAzadSln: भाजपा चुनाव में खुलेआम रुपया बाँट रही है ये आपका ही पैसा है जो भाजपा ने भ्रष्टाचार करके कमाया है इसलिये रुपया भाजपा से…	hi	New Delhi, India
1225684090218676225	"RT @kapsology: @ArvindKejriwal Delhi waale hosiyaar hai
BJP ke jhaanse mein nahi ayenge
Jhaadu ka button dabayenge

👍"	hi	Ranebennur
1225684086234042369	"RT @NANDLALMAURYA: सैलरी मौलवी की बढ़ाकर बजरंग बली के चरणों में लेट रहा हूँ, सुनो फोन मत काटना मैं केजरीवाल बोल रहा हूँ 😜😜😜😂😂😂😂😂😂😂😂😂 
#अबकी…"	hi	Wakanda
1225684085781065728	@ArvindKejriwal टोपी वालो पर भरोसा करना बंद कर दो	hi	
1225684085449748480	"RT @Nationalist_Om: मौलवी को 18000 रु वेतन तो पुजारी को क्यों नहीं ?

 @ArvindKejriwal जी क्या यह  साम्प्रदायिकता नहीं ?

क्या यह जनता के…"	hi	
1225684080919900165	@ArvindKejriwal मुंह में गांधी,बग़ल में गोडसे👉गोड्से भक्त😬 https://t.co/GPDLvzbOuL	hi	Madhya Pradesh, India
1225684080039092225	"@ArvindKejriwal दिल्ली कौन जीत रहा है
Plse vote"	hi	
1225684078818496513	@ArvindKejriwal Are vo Chutiya hai Manoj tiwari vo apse na to behes me jeet payega na kisi bhi or cheez me.. Shayad… https://t.co/sYvIHUlM0I	hi	
1225684077870583809	भाजपा चुनाव में खुलेआम रुपया बाँट रही है ये आपका ही पैसा है जो भाजपा ने भ्रष्टाचार करके कमाया है इसलिये रुपया भाजपा… https://t.co/CBJ2F3TD9n	hi	India
1225684075865751557	RT @sdeo76: गीता में तो 'हिंदू' शब्द है ही नहीं! @AamAadmiParty और @ArvindKejriwal ji प्लीज अपनी लड़ाई में हमारे धर्मग्रंथों को मिस-कोट न क…	hi	India
1225684074758410242	@ArvindKejriwal अभी तक सिसोदिया के OSD का फ़ोन नहीं आया क्या कि सर अपने दो लाख पकड़ा गये 😂	hi	India
1225684069683355649	RT @ArvindKejriwal: मेरे हनुमान चालीसा पढ़ने से भाजपा वालों को तकलीफ हो रही है। मैं चाहता हूँ वो भी हर रोज़ पढ़ें। उनको शांति मिलेगी और उन…	hi	Dubai, Uae
1225684063760961536	RT @ArvindKejriwal: ये धर्मयुद्ध है... https://t.co/GIkRx5tDde	hi	New Delhi,India
1225684062402043905	@ArvindKejriwal डर लग रहा है क्या???	hi	Aligarh, India
1225684062301388802	RT @SanjayAzadSln: भाजपा चुनाव में खुलेआम रुपया बाँट रही है ये आपका ही पैसा है जो भाजपा ने भ्रष्टाचार करके कमाया है इसलिये रुपया भाजपा से…	hi	
1225684062154547201	@ArvindKejriwal BJP वाले तो चोर है लोगो को बांटने का काम करते है मेरी बस एक दुआ है अल्लाह बस आपको इंडिया का प्रधान… https://t.co/IXYE093mXc	hi	Meerut India
1225684060162232320	"@ArvindKejriwal Jo log Apne bacchon ke Bhavishya ke bare mein sochte hain.
Vah log jhadu per hi vote Denge"	hi	Kushinagar, India
1225684058983677952	@ArvindKejriwal Vijay Aap ki hi hogi	hi	
1225684058765586434	@ArvindKejriwal जीत की अग्रीम बधाई💐🙏	hi	(१.इलाहाबाद) (२.बागी बलिया)
1225684050251108352	RT @AcharyaPramodk: दिल्ली के चुनाव में ED इतनी “ख़ामोश” क्यूँ है, मैं ये सोच ही रहा था, कि ब्रेकिंग न्यूज़ आ गयी.............”आम आदमी पार्…	hi	
1225684049139601408	"RT @GautamGambhir: अति विनयम, धूर्त लक्षणम! 

ज़रुरत से ज़्यादा विनम्रता का दिखावा करने वाला अंदर से उतना ही चालाक होता है

दुनिया भर को चो…"	hi	Pune
1225684048242102273	"RT @aartic02: @ArvindKejriwal जीत सच्चाई और ईमानदारी की होगी ! 
#KejriwalTsunami https://t.co/ArXxH1OBkT"	hi	
1225684044580409346	@ArvindKejriwal Amantulla Khan ne 5 lac baatei hai. Imamo ko aapne baatei hai.	hi	Devbhumi, Uttarakhand
1225684043502477312	"RT @GautamGambhir: अति विनयम, धूर्त लक्षणम! 

ज़रुरत से ज़्यादा विनम्रता का दिखावा करने वाला अंदर से उतना ही चालाक होता है

दुनिया भर को चो…"	hi	8, Beer chand Patel Path, Veer
1225684042386771970	RT @SanjayAzadSln: भाजपा चुनाव में खुलेआम रुपया बाँट रही है ये आपका ही पैसा है जो भाजपा ने भ्रष्टाचार करके कमाया है इसलिये रुपया भाजपा से…	hi	India
1225684037806608385	@ArvindKejriwal 10 लाख का घुस सिसोदिया के अधिकारी! वोट के बदले बाटने के लिए ले रहे थे ना	hi	
1225684025567633408	"RT @GautamGambhir: अति विनयम, धूर्त लक्षणम! 

ज़रुरत से ज़्यादा विनम्रता का दिखावा करने वाला अंदर से उतना ही चालाक होता है

दुनिया भर को चो…"	hi	
1225684023193636864	RT @SanjayAzadSln: भाजपा चुनाव में खुलेआम रुपया बाँट रही है ये आपका ही पैसा है जो भाजपा ने भ्रष्टाचार करके कमाया है इसलिये रुपया भाजपा से…	hi	JAIPUR rajasthan
