Id	Tweets	Lang	Location
1225603194279075840	"@MajorPoonia गोली मारो गांड मे जो बैठे हैं शाहीन बाग  मे 🤣🤣
i don't care वो male हो य़ा female"	hi	
1225572837760610306	RT @Khatib_Suhayl: Ina pahe akhal ni male	hi	Newcastle
1225572439565971456	Ina pahe akhal ni male	hi	
1225561778370891782	Jalpha Male tho 😭	hi	S O F L O 🌴
1225550441649405952	aththakara: male.	hi	
1225543744667123714	@incognitome4 @TheRealKhabri @AyeshaNassir @imrealasim @realumarriaz Male chavunism kisne h ye to PTA nhi but Shaya… https://t.co/nGXUC1OeD4	hi	Varanasi
1225529307591827458	RT @kanduvai: Male' ufan rayyithunnahves goathi gedhoru libidhinumee asaasee haqqeiy. https://t.co/B5OjtJefpw	hi	
1225516129348661264	@ashphag @Mohamed_Aamiru Thedhah Raees ofeehaai havaala vegah Male’ eri lekah 🤘🏼	hi	Addu City
1225510856370376706	@spicy_boy_Devil @Desai_Raas @luxurious_vibe_ @bondgirl3590 @nishNOant @RajPATE39193115 @lovemylifemyrul… https://t.co/P8PweFtZ6Q	hi	 Ankleshwar, Gujarat, India
1225506018848911361	RT @kanduvai: Male' ufan rayyithunnahves goathi gedhoru libidhinumee asaasee haqqeiy. https://t.co/B5OjtJefpw	hi	R.kinolhas
1225503791379820546	@_marpel_ Are male manam nayomad	hi	Iran, tehran,pasdaran
1225501943847641089	"@srijitspeaketh @i_am_arnab12 Prabir is Shah Rukh,
Abhijit is Vicky Kaushal,
Surja Sinha is Tahir Raj Bhasin,  
Nib… https://t.co/AR6CBXkm5F"	hi	India, on the Earth
1225498464311750656	"RT @morphinediary: Dil e Nadaan tujhe hua kya hai
Aakhir is dard ki dawa kya hai

Hmko unse wafa ki hai umeed
Jo nhi jante wafa kya hai...🥀"	hi	bhaad me
1225498075596279808	"@atram_shatram @Okay_Bye___ Kiske acche baal.. 😑😑 
Or udd rhe to dhyan rkhna chahiye na"	hi	bhaad me
1225490711463841794	@lamist_ DP change kar use pehle, varna koi male hi tujhse setting kar lega. Twitter me Tharkiyon Ki Kami Nahi.	hi	Bhopal, India
1225486608612384769	@ash_april9 @Ishika27dec Sid apne barabar me kisi male contestant ko dekhna chahta h.... N shyad voh khud ko ladkiy… https://t.co/4DOarrJDbP	hi	
1225486412050464768	RT @Lawyer_Waddey: Govaa thakechaa eku sifainge khaassa thamreenu thakeh Male' gai https://t.co/RWwbofFw2l	hi	Maldives
1225483777196998656	"Sifain Male' gai thamreen eh hadhanee, Govaa thakethi ves beynun kuraane | Hathaavees
https://t.co/tX9QNuBcr1"	hi	Maldives
1225481396745121792	@IsmailIrufan Kae gulhaa male araafa ma free	hi	Maldives
1225480956963885057	@male_bitch666 @Okay_Bye___ unke baal udd rahe aur tum ache baalo k sth gumoge to jalenge hi🙄🙄	hi	🔄Twitter🔛Books🔄
1225477771343863809	ये huf यानि Hindu undivided family जिसका कर्ता हमेशा male यानि पुरूष  रहता है. ये विचारधारा किसकी है स्पष्ट हो गया https://t.co/fpYJgpj53b	hi	
1225476768217419778	@Gopal_Italia Ala gopala chadiram kya che kai bhal male to jan karaje..	hi	
1225476391333793792	RT @notmyhell: @kingggpusssy @lma_uh_oh @IronDome_ @Gujju_Jon Meri family hi nahi hai.2002 ke Godhra riots me sab khatam ho gaya😭 Distance…	hi	
1225475888474546176	🎻📻🎧💚💛💙#NowPlaying 'Yaadein (Male)' from Yaadein @JioSaavn! #OurSoundtrack https://t.co/Lie0psWEtL	hi	भारत
1225468147462889472	Kulhudhuffushi tertiary hospital vegen dhaanee uthurge sihhee nizaam harudhanaave, beysfaruvaa ah Male aun hutteyne… https://t.co/hsLWAbvnrH	hi	Maldives
1225463751480160258	@male_bitch666 zabardasti hair lamba karwati hai chhota karne hi nahi deti😡 ab boli h waist long nhi hojata tbtak lambe kro	hi	
1225462068691628032	@ArshiKOfficial Abe ye male female nhi ye third wali dikhti h🤣🤣 besharam khud ki bejjati khud karwati h… https://t.co/5TLWFQm2Vw	hi	
1225461798595252224	@Asli_Arunima Aap to male Mein likhti hain madam. Thanks	hi	गोंडा, भारत
1225461305907171328	"RT @brhman_ladka: Shastro me subway ko ameero ka vada pav kaha gya hai 😐😐😍😂

@SUBWAY
#subway"	hi	bhaad me
1225461061136142337	@al51642950 Male yaar	hi	#LFC
1225460434091663360	RT @kanduvai: Male' ufan rayyithunnahves goathi gedhoru libidhinumee asaasee haqqeiy. https://t.co/B5OjtJefpw	hi	
1225457329560121345	@ashoswai Ashok swain.  Swain cast ka koi aadmi mughlo kal ka koi aisa cast bana hoga jo mughlo se male ke piche se… https://t.co/X7vFEoVOwA	hi	Delhi
1225454372244471809	Govaa thakechaa eku sifainge khaassa thamreenu thakeh Male' gai https://t.co/RWwbofFw2l	hi	Maldives
1225451462043389952	RT @thepressmv: Govaathakehchaa eku sifainge thamreeneh male sarahahdhugai hingany https://t.co/lMonFDFijP	hi	Maldives
1225450119698341888	"RT @male_bitch666: Me unn bure logo ki ginti me aata hu..

Jo joothe vaado ki jagh..
Sach bol kr kbhi kbhi dil dukha dete h"	hi	bhaad me
1225450072575365131	@swayampriyajiii Isse pehle wala nahi dikha..😏	hi	bhaad me
1225449951901052929	@_kabiraSpeaking Isliye desh ka vikas ruka hua h yuva hi chutiya h 😂😂	hi	bhaad me
1225449794467840001	RT @anjalis54902593: @karankiru49 @vinita12singh Thanks Karan... ☺️ Her se him haa sidha male bana Diya...	hi	
1225448180399116289	@karankiru49 @vinita12singh Thanks Karan... ☺️ Her se him haa sidha male bana Diya...	hi	
1225447020556517376	RT @kanduvai: Male' ufan rayyithunnahves goathi gedhoru libidhinumee asaasee haqqeiy. https://t.co/B5OjtJefpw	hi	Maldives
1225446326952841217	"#AwaysReadyToHelpYou 
#CgmoUpsrtc
#CGMTUPSRTC
#Ashokkatariya9
#UPSRTCHQ
#UPSRTC_lko
आलमबाग़ बस स्टेशन-यूरिन प्रसाधन… https://t.co/uDDm5jHPE0"	hi	Lucknow, India
1225445242385653760	Govaathakehchaa eku sifainge thamreeneh male sarahahdhugai hingany https://t.co/lMonFDFijP	hi	Maldives
1225445100404137984	Male' ufan rayyithunnahves goathi gedhoru libidhinumee asaasee haqqeiy. https://t.co/B5OjtJefpw	hi	Maldives
1225442071047094272	@male_bitch666 Ye bhi dikha	hi	USA k bagal wali gali mein 
1225441190746574848	Banyok ko dadu male ni aiii bimbey kawe	hi	Malaysia
1225438494253731840	RT @Sushilv39188732: दिल्ली सरकार को देखों दिल्ली परिवहन निगम मे केवल महिलाओं संवाहको को वर्दी के लियें 5000/- रूपये दियें जा रहें हैं male…	hi	New Delhi, India
1225436515746111488	@BasuBansal @kamaalrkhan Male bhai ji😊	hi	Dehradun, Nainital
1225431750152769538	I'm at Rasrani Bageechaa in Male https://t.co/B7UT9aYf10	hi	Maldives
1225430473481932801	RT @RajeshS64599380: @ArvindKejriwal लो अब Male मैक्सी भी आ गई है मार्किट में 🤣🤣 https://t.co/s92H7QaMeB	hi	Haryana, India
1225429130491002880	RT @Okay_Bye___: Kutto ki kim Kardashian🤣🤣🥳 https://t.co/IwdnhPN6DA	hi	bhaad me
1225423323955265538	RT @rashi_karki: @realakashbhai Isko dikkat Kya h Rashami se ,kahin male ego to nhi hurt ho raha h na jaisa Shilpa Shinday ke liye hua tha…	hi	
1225422486637965313	लो अब Male मैक्सी भी आ गई है मार्किट में 🤣🤣 https://t.co/lSHhskSLor	hi	
1225422363035987968	@ArvindKejriwal लो अब Male मैक्सी भी आ गई है मार्किट में 🤣🤣 https://t.co/s92H7QaMeB	hi	
1225421567716278273	@realakashbhai Isko dikkat Kya h Rashami se ,kahin male ego to nhi hurt ho raha h na jaisa Shilpa Shinday ke liye h… https://t.co/FOBnl9iaI2	hi	
1225421111124361216	@kashafahere @AsimRiazFandom @Fashionopolis Are meina khud dhaka tha ..ek male Celebrity ko bolta hue ki .. himansh… https://t.co/3qZAE2sEq0	hi	
1225418839598325764	"RT @Lovely__Kaur: Tumne ek cheez notice ki ?

Sana ke paras se door jaane par uska so called 'Male Ego' hurt ho Gaya....

Great !!!

And Si…"	hi	
1225413941431586819	@A_R_S_Ahmad @MehwishHayat Mane kb kaha k male saaf hote hain is field k. . Ap point smjhna hi nahi chahte bhai.	hi	lahore,punjab,pakistan
1225407068221259777	@kingggpusssy @lma_uh_oh @IronDome_ @Gujju_Jon Baad me mujhe partner banaya...wo kisi bande ke pyaar me mar gaya, a… https://t.co/sZmTqftK7Z	hi	
1225406954056536064	@kingggpusssy @lma_uh_oh @IronDome_ @Gujju_Jon Udhar bhi sab male bacche hi the, baad me driver ki job ki, Seth ki… https://t.co/jesYKllvj1	hi	
1225406824955830274	@kingggpusssy @lma_uh_oh @IronDome_ @Gujju_Jon Meri family hi nahi hai.2002 ke Godhra riots me sab khatam ho gaya😭… https://t.co/59kY5FJt2Y	hi	
1225406421409255424	@Bangtantrash27 Log bas unke bas sunder face ko dekh kar stan karte h aadhe se jyada male stan h jo kuch dino mein bor ho jaate h	hi	OT7
1225404329525334017	@rushabh29088715 @karmaisbitch111 Feminism ke josh mein thi isliye male chauvinist trainer se bhi nahi pucha and se… https://t.co/0JfqfZuRgp	hi	
1225403001524768770	@MaitriPrajapat9 @bbcnewsgujarati @ArvindKejriwal @vijayrupanibjp bas jaldi faasi aapi de to saru have, kaleja ne thandak male	hi	
1225402710796562435	@ManikSarangu flat ge haggu verin naki gedhoru nei farai thah male meehakah viyas rajje therey meehakah viyas flat… https://t.co/4WVNVjCLvQ	hi	
1225402442659115011	"@Slippth0t ""Male Karen""
Kevin?
Kevin."	hi	Flowermound?, TX
1225401966454439937	"RT @NishantVarma19: जे बात 
महिला सक्ष्तीकरण का आलम देखीये

मोदी सरकार ने कहा पुरुष सैनिक महिला कमांडर नही मान्य रखेंगे।

क्या सेना के इस म…"	hi	
1225399179234639874	"क्या है पुरुष बांझपन?
जब कोई पुरुष अपने वीर्य (सीमेन) की कमी के कारण पिता नहीं बन पाता तो इस स्थिति को MALE इनफर्टि… https://t.co/OqrnijjShu"	hi	Lucknow,India
1225399113308463104	@janani25218836 Neeyum male dhaana????	hi	Tamil Nadu, India
1225397103532208129	@plutowali @male_bitch666 Di ye kis line me aagyin aap😿😿❤️	hi	Main nai btaungi 😌
1225393764820111361	@Confused_Shreya @male_bitch666 Kya hua Meri nibbi ko 😐	hi	Pluto
1225392660384374784	"RT @kevinujunior: Bina katwaye memer ban gaya 
Kya society Muje accept karegi 😟?"	hi	bhaad me
1225391624873603073	RT @plutowali: Ye kiss line me aagaye aap ?😿	hi	bhaad me
1225390917965582346	@kharaa_sona_ Sach sun kr aksar bhadak jate log... https://t.co/Uv6Z4g8MiQ	hi	bhaad me
1225390268867698689	"@bhagwakhatmal @poonam_thukral @vikasbhaABP Kaha Kaha se aa jaate hain....
Kya male, kya female....kya PM kya worke… https://t.co/tKEjByoRAV"	hi	In Imaginations
1225389734005895168	@kharaa_sona_ Har kisi ko ullu ka pattha dikhne ka shauk bhi nhi hota ..😌🔥	hi	bhaad me
1225388720464916480	RT @UP_ki_KaNya: Ye Jo log mereko unfollow krke jate hain , jao jao bahut log tum jese aaye ar gye ...Bencho😌	hi	bhaad me
1225388164732215296	@male_bitch666 Jalne walo ko or jalaao😌😌	hi	Auqat se bahar 🙂
1225386762601549824	"@justvoot Sid se acha sacha koi alpha male nahi hai uss ghar mein... He has to Win
#SidharthKeAsliFans #AsliFans #BB13OnVoot"	hi	
1225384971075850241	"RT @Lovely__Kaur: Tumne ek cheez notice ki ?

Sana ke paras se door jaane par uska so called 'Male Ego' hurt ho Gaya....

Great !!!

And Si…"	hi	
1225380067364065281	RT @Okay_Bye___: Ladkiyo ka shi hai thoda sa ro lo aur sab baat manwa lo ... 😈	hi	bhaad me
1225375632906805249	@drdwivedisatish Bjp jetegi sir but sir hm bhi aapse ek apeal bahut dinno se kar rahe h sir please mutual transfers… https://t.co/BpyfESFsjR	hi	
1225373452367847425	RT @luithm: @Ibrahim52628609 @anedhivehirajje @Aniya_A male city ga ulhey belhunah ishan engeyne adhi ishan papa kee ves dharuma veriyeky b…	hi	Maldives
1225685233837604866	RT @SheisBoki: I hate to see this nonsense. Hate it! You didn’t see your mother, sisters, female friends or even the woman that bore your d…	en	
1225685230389846016	As we look forward to celebrate this year’s international day of women and girls in science on February 11th, here’… https://t.co/F0xc1bFydV	en	Nigeria
1225685229957828610	RT @ArleRoxStone: For context: drunken asshole grossly catcalled me, and despite my feeling that if I went full ham on the dude that my fem…	en	Leesburg, VA
1225685225457324032	@Female_Vegeta_ It's time that I've returned to being by your side, my Queen.	en	Planet Tuffle
1225685225016967168	RT @OrjiOkeOsisi: Good thing about female patients hitting on you is you don’t who’s for real or who’s trying to set you up to lose your li…	en	Nsukka|Enugu|Oyo|Lagos
1225685222575894528	RT @dumbassmando: please stop telling people they should expect to see this type of thing. stop putting rape and assualt in female empowerm…	en	336
1225685220390649858	RT @vvanwilgenburg: Mother of killed female politician Hevrin Khalaf got a standing ovation  during her speech in the EU parliament https:/…	en	Middle East. Kurdistan
1225685216947142656	RT @GeraldMurray8: A human being is either a man(male)or a woman (female). To deny that Jesus became a man (male) is heretical. The German…	en	New York, USA
1225685213642027008	RT @PrisonPlanet: A UK supermarket was forced to apologize for asking people not to steal female menstrual products because some 'woke' imb…	en	
1225685210857013249	"RT @don__barclay: Teacher: And therefore, sperm cells are
made up of glucose.

Female Student: So you're saying that sperm
has sugar in it…"	en	Nigeria🇳🇬
1225685207090548737	"RT @IndianMuslimahs: A new poster in #ShaheenBagh 

“We respectfully welcome all women. Female bhakts don’t have to wear burqa for biryani…"	en	Hyderabad, Telangana
1225685206641733634	"RT @CapitolRecords: First woman to break the 3B views ceiling 👏
Give it up for @katyperry who became the first female artist in history to…"	en	
1225685206335537154	"RT @tclinitiativeng: Female Genital Mutilation (FGM) has over the years been recognized internationally to be a human rights violation. 

O…"	en	Abuja, Calabar, Nigeria 
1225685199079407616	RT @_kvthrine: omg and the female ones who feed into the stereotype of crazy latinas who “can’t be handled” literally BOIL my blood	en	Deerfield Beach, FL
1225685193911963651	"@beardmachinetv I’ve yet to play the game (despite purchssing it years ago), but still loved the show. 

I was very… https://t.co/BmFqI2WhQw"	en	United States
1225685193656111108	"RT @UN_Women: Understanding. 
Overcoming. 
Healing. 
Speaking out.

No matter where they are in their journeys, survivors’ voices of female…"	en	
1225685193224114176	RT @GQMagazine: .@trixiemattel on vegetarianism, touring, and losing weight in service of her female illusion https://t.co/0HV4i7DnOc	en	Toronto, Canada
1225685189524738048	"RT @mooshidae_: ☀️“because i am a girl” campaign is to raise awareness for the eradication of female genitalia mutilaton.
they need our att…"	en	fan account
1225685186760732672	"RT @WashCoScanner: Female is in the drive thru at Popeyes demanding free food.
Has been there for 13 minutes and won't leave"	en	portlandia
1225685181815611393	"RT @AnimaLancaster: #A5351221
Female, tan Pit Bull Terrier and American Bulldog
8 months old.
https://t.co/pqjwXCBvKl https://t.co/IepatZZu…"	en	#DemCastTX#DenCastCA#DemCastAZ
1225685170797203457	"RT @Irshad_8055: Wow 👏👏

Yet another female fan from Kerala... 

See the love for #Thalapathy... 

#MrPerfectThalapthyVIJAY https://t.co/Xh…"	en	
1225685167454314496	"RT @AGchartsNET: .@RepublicRecords @scooterbraun we need a update spree on RIAA.
&gt;&gt;&gt;ALL&lt;&lt;&lt; Ariana's Singles/Albums/Tracks needs to be updat…"	en	
1225685159107649539	RT @realDonaldTrump: Welcome back to Earth, @Astro_Christina, and congratulations on breaking the female record for the longest stay in spa…	en	Auckland , New Zealand
1225685157312487424	"RT @Ruru_Berryz: 【59th Prize Fair in JAEPO 2020】 
Special Figure - FuRyu
Fate/Grand Order
Master / Female Protagonist Tropical Summer
#JAEP…"	en	France
1225685147288100864	"RT @Shreya51220015: #GodMorningFriday
Indian's Golden future is rooting out evils like dowry &amp; female feticide @SaintRampalJiM Devotees are…"	en	
1225685139503468545	@AJA_Cortes I wonder if women can tap into evil unlike a man. In Nazi Germany the female concentration camp guards were among the worst	en	California, USA
1225685136244535297	NBA 2K20 // GREATEST FEMALE REBOUNDING WING  // 1.3K OTW //  PULL UP https://t.co/NX1z0CXxYu via @YouTube🥰✔️	en	
1225685136181624834	"RT @AnimaLancaster: #A5351283
Female, white and tan Siberian Husky
1 year and 6 months old.
https://t.co/lhVUKC06gU https://t.co/LytS1pqZYy"	en	#DemCastTX#DenCastCA#DemCastAZ
1225685133371400194	RT @oraclesbatcave: out of nine movies the dceu has, three of them are female lead...... other movie franchises with 2938199229 movies cann…	en	
1225685132322885632	RT @CGTNOfficial: Female NASA astronaut Koch returns to Earth, makes history https://t.co/9bQlR8kBZU	en	Jakarta, Indonesia
1225685120398422021	"RT @RiyaThalapathy1: Wow 👏👏
Yheee.....😎😎😎

Yet another female fan from Kerala... 

See the love for #Thalapathy... 

#MrPerfectThalapthyVIJ…"	en	pozhiyoor
1225685119236657158	RT @YlKESSTAN: a lot of music dropping tonight but only one is making noise and it’s ironically by the female rapper y’all said was “washed…	en	
1225685118527762436	RT @_illxxst: Niggas get a pretty female and be ready to nut in em 😂	en	Pennsylvania, USA
1225685116845879299	It’s on! Come and join us at #Riverfrontparkrun and bring your sister, mother, auntie, niece and all your girlie fr… https://t.co/sODIs3FcTq	en	Wales, United Kingdom
1225685116006981638	Facts told a female she ugly she got mad at me I was confused https://t.co/Yua9bbSVcG	en	
1225685113343598592	RT @alyakkkk: Treat a female correctly &amp; the things she’ll do for you are endless!	en	
1225685109438726145	Station F : 10 Female-Founded Startups You Should Know https://t.co/Izy4nTL2y3 https://t.co/U1eDuKGSq6	en	Paris, France
1225685106280386560	"RT @profkimgraham: No female scientists mentioned in GCSE curriculum. 😮  Here’s seven female scientists you should know about. 

https://t.…"	en	UK 🌎
1225685100232208386	"RT @EU_Commission: Breaking the chain: more needs to be done. 
No custom, tradition, culture, religion or so-called honour can justify the…"	en	European Commission Vienna
1225685098550292481	"RT @Moomoos4MMM: Article ""#Mamamoo's #Solar Raises Awareness About Female Genital Mutilation"" by Allkpop.

Link: https://t.co/ku2nxsKAar

#…"	en	
1225685098109927424	"RT @19keys_: The future is not female.

The future is woman and men working together. Only equality wins."	en	Richmond, VA
1225685097682063362	RT @globalzaay: When you taking a female panties off they always be like dis 😂😂 https://t.co/lm9DX2Qz2m	en	United States
1225685095673057281	RT @PrismaticBxy: Not Roar being the biggest female song of the 2010s with over 4B streams, 12M pure sales, 30M units sold, #1 for 2 weeks,…	en	México
1225685093269655552	"RT @AnimaLancaster: #A4612419
Spayed female, tricolor Beagle mix
7 years old.
https://t.co/iwsLayDfCL https://t.co/zD6fLNWeEJ"	en	#DemCastTX#DenCastCA#DemCastAZ
1225685091747164166	RT @MiddleEastMnt: Malaysian cosmetic entrepreneur Nur Sajat was detained by Saudi authorities for wearing female clothing https://t.co/hbp…	en	
1225685090186883072	@atgeiger11 I really wanted Hilary Smythe, but that number didn't come up. Lol. Female baddies are easier to name p… https://t.co/B0BJxMuYAD	en	Arlesey, England
1225685086110015489	"RT @don__barclay: Teacher: And therefore, sperm cells are
made up of glucose.

Female Student: So you're saying that sperm
has sugar in it…"	en	In your heart 🌹
1225685077582995459	"RT @paulhayes55: Female Blackbird.
#photos #naturerepublic #naturelovers #NaturePhotography #nikonphotography #birdphotography https://t.co…"	en	Mumbai, INDIA
1225685074705711104	RT @globalzaay: When you taking a female panties off they always be like dis 😂😂 https://t.co/lm9DX2Qz2m	en	Compton, CA
1225685074374356993	RT @lvndino: 1 loyal female can out do a millions hoes  any day	en	Houston, TX
1225685068963692544	"RT @Irshad_8055: Wow 👏👏

Yet another female fan from Kerala... 

See the love for #Thalapathy... 

#MrPerfectThalapthyVIJAY https://t.co/Xh…"	en	
1225685060679958530	"February 6 reminds us to #EndFGM.
This year, I dedicate the day to every female that bears the scars, the pains, th… https://t.co/KHnq6aLVUy"	en	Abuja, Nigeria
1225685059862061056	"RT @marie_skou: Women around the world are telling you their stories. 

Sexual harassment. 
Stalking. 
Domestic violence. 
Child marriage.…"	en	Denmark 
1225685051314098184	"RT @Irshad_8055: Wow 👏👏

Yet another female fan from Kerala... 

See the love for #Thalapathy... 

#MrPerfectThalapthyVIJAY https://t.co/Xh…"	en	
1225685045194575881	@Phxnny_ @maddiezonaa @Pathwaee @Reseptics @qDeku @WRLDLegacy999 @JordRHCP You're pissing me off. she showed a ss o… https://t.co/m1GTcotkb1	en	Milwaukee, WI
1225685044041093122	"RT @TeamLieOfficial: Good morning beshLies. 🥰

Lie @itsmeangelieofc is nominated as  Village Pipol's Most Promising Female star of 2020 

O…"	en	
1225685042665377798	"RT @tjagerskjold1: Masterlist of Seulgi fangirls / female celeb admirers.

We know she has huge female fanbase including celebs too. For no…"	en	Phillipines
1225685041486786561	RT @CosmoBalenci: You treat a female good she not gone see no other nigga but you	en	Durant, OK
1225685033341448198	"RT @TeamUSA: CHILLS.
EVERY.
TIME.

Back to #Rio2016 when @swimone became the first female African-American swimmer to win an individual Oly…"	en	Langen bei Bregenz, Österreich
1225685032934592512	RT @hwazaka_ya: I've written an article about Solar's video today. I think its a very important issue that deserves attention not just from…	en	Phantasia 
1225685024344698880	"RT @Wenedians: BEST FEMALE VOCALIST OF THIS GENERATION PERIODTTT
#WendyDay_6
https://t.co/2lNU4UTmEy"	en	
1225685022457286657	RT @VicenteVeliz_: Let me present y’all to Yermain. A funny guy, very outgoing and definitely a good time. He is hardworking and respectful…	en	Greenville, NC
1225685022390116353	"@MKGenest In the last week, I've had a white, female friend who barely pays attn to politics ask me, ""who's the Mic… https://t.co/Y3IG9BKytr"	en	Houston,TX
1225685021249245184	"RT @don__barclay: Teacher: And therefore, sperm cells are
made up of glucose.

Female Student: So you're saying that sperm
has sugar in it…"	en	Nigeria
1225685005264769024	Cranky as fuck today on good sleep, have a low tolerance for female BS and generally aggressive attitude. Took abou… https://t.co/HvPO5QZ4jn	en	Bangkok, Thailand
1225685002311979008	RT @JosepBorrellF: No one should see their body subjected to any kind of violence or abuse under any circumstances. This is a human right.…	en	
1225684999094951937	RT @alyakkkk: Treat a female correctly &amp; the things she’ll do for you are endless!	en	Baltimore, MD
1225684996746170368	RT @_illxxst: Niggas get a pretty female and be ready to nut in em 😂	en	Opelousas, LA
1225684994019876865	"RT @cookienimm: ""As an idol, even the mention of a trivial word like menstruation is impossible. For her to talk about female genital mutil…"	en	in the middle of nowhere.
1225684990979010560	RT @allkpop: [UCC] Mamamoo's Solar Raises Awareness About Female Genital Mutilation https://t.co/MRKMMX8K9k https://t.co/tGMS3Heqh6	en	
1225684990668656641	Strongly condemn&amp;protest the #beggarsmafia shamefully&amp;blatantly  spread across #Lahore whr female beggars carry inf… https://t.co/ZHUo4ad6iq	en	Pakistan
1225684990278520832	"RT @don__barclay: Teacher: And therefore, sperm cells are
made up of glucose.

Female Student: So you're saying that sperm
has sugar in it…"	en	Akwa Ibom, Nigeria
1225684987602587649	"RT @Irshad_8055: Wow 👏👏

Yet another female fan from Kerala... 

See the love for #Thalapathy... 

#MrPerfectThalapthyVIJAY https://t.co/Xh…"	en	Thoothukkudi, India
1225684981462130694	"RT @Irshad_8055: Wow 👏👏

Yet another female fan from Kerala... 

See the love for #Thalapathy... 

#MrPerfectThalapthyVIJAY https://t.co/Xh…"	en	Srilanka
1225684979973099521	RT @escaliduke: Mikasa is the best female in SnK. But y'all ain't ready for that conversation. #AttackOnTitan #ShingekiNoKyojin #mikasaacke…	en	Circus
1225684979197153281	"RT @Marybel456f: Congratulations  Queen Lisa on winning the poll ""Female idol than your Stan:January 2020""🥳🎈🎉
💕💕💕💕💕💕💕💕💕💕💕💕💕

Thank you very…"	en	
1225684978463195136	RT @AminaJMohammed: It’s time to end the harmful practice of female genitalia mutilation. Through the @GlobalSpotlight initiative we are wo…	en	Zagreb, Hrvatska
1225684975317467139	"RT @IndianMuslimahs: A new poster in #ShaheenBagh 

“We respectfully welcome all women. Female bhakts don’t have to wear burqa for biryani…"	en	Delhi,india
1225684973211906048	"RT @NEWSJENNlE: [ARTICLE] 200206 Jennie listed as one of the girl group idols who appears intimidating but are actually cute

She has extra…"	en	วัฒนา, กรุงเทพมหานคร
1225684971207049216	RT @MrutyunjayNJ: When People started chanting Modi Modi in rally of AAP female MLA candidate. She started beating the the voters with AAP…	en	India
1225684966253613059	RT @UN_Women: We cannot allow the patterns of female genital mutilation to continue. On the Int’l Day to #endFGM, stand with us for women a…	en	
1225684959018401794	RT @ClinicallyLed: Loved this 🙌🏻Ada Lovelace🙌🏻 Seven female scientists you may not have heard of - but should know all about - BBC News htt…	en	East Midlands, England
1225684954689884160	"RT @Irshad_8055: Wow 👏👏

Yet another female fan from Kerala... 

See the love for #Thalapathy... 

#MrPerfectThalapthyVIJAY https://t.co/Xh…"	en	Tamil Nadu, India
1225684952882106369	"@hrmDidy @dopeskindudu @Deola_Adereti @Queenzinni Why must it be raising ones sons right?
Why not use the word rais… https://t.co/PpxQJ6bd2B"	en	Lagos, Nigeria
1225684950927568899	"RT @hwazaka_ya: Female genital mutilation in Nigeria accounts for the most cases of FGM/C worldwide. 

In 2016 ... about 20 million women h…"	en	The Netherlands
1225684938684416001	RT @realDonaldTrump: Welcome back to Earth, @Astro_Christina, and congratulations on breaking the female record for the longest stay in spa…	en	Florida, USA
1225684933689016320	RT @goinggodotnet: Seven female scientists you may not have heard of - but should know all about https://t.co/h5dRYBTTPQ	en	Barcelona, Cataluña
1225684927456301056	RT @realDonaldTrump: Welcome back to Earth, @Astro_Christina, and congratulations on breaking the female record for the longest stay in spa…	en	MD USA 🇺🇸 USA 🇺🇸 USA 🇺🇸 
1225684926235734016	RT @KLF: Pretty cool: @NCStateAlumni @Astro_Christina is back on Earth after breaking the female record for the longest stay in space! #Pac…	en	Living rent free in your head
1225684903880060929	"RT @speedtoready123: आजकल भगवा चोले में लोग मस्त गुल खिला रहे है रोज एक नया कांड सामने आता है इन बाबाओ का।
क्या जमाना आ गया है राम राम!

 h…"	hi	
1225684653555601409	"शाहीन बाग में बैठी महिलाओं कभी ये खतने जैसी बीमारी का भी इसी तरह विरोध करो तो जाने
@Lodhivipin1797
@Real_Jyoti1… https://t.co/XJxs0NgVH2"	hi	Bhopal, India
1225684285501239298	RT @indianlove1947: ‘JNU के योगी’ राघवेंद्र मिश्रा ने छात्रा से किया दुष्कर्म, हुआ गिरफ्तार https://t.co/UP02IA4sKx	hi	
1225683625452040195	RT @PJkanojia: ये हैं सेंगर और चिन्मयानंद की औलादें जो अखिल भारतीय वानर परिषद (ABVP) का सदस्य भी रहा है। ये JNU में राम मंदिर का निर्माण कर…	hi	मिलूंगा नहीं यहां
1225683253748592640	RT @PJkanojia: ये हैं सेंगर और चिन्मयानंद की औलादें जो अखिल भारतीय वानर परिषद (ABVP) का सदस्य भी रहा है। ये JNU में राम मंदिर का निर्माण कर…	hi	
1225682908272189440	"RT @speedtoready123: आजकल भगवा चोले में लोग मस्त गुल खिला रहे है रोज एक नया कांड सामने आता है इन बाबाओ का।
क्या जमाना आ गया है राम राम!

 h…"	hi	
1225682801971777542	RT @PJkanojia: ये हैं सेंगर और चिन्मयानंद की औलादें जो अखिल भारतीय वानर परिषद (ABVP) का सदस्य भी रहा है। ये JNU में राम मंदिर का निर्माण कर…	hi	India
1225682536849797123	RT @PJkanojia: ये हैं सेंगर और चिन्मयानंद की औलादें जो अखिल भारतीय वानर परिषद (ABVP) का सदस्य भी रहा है। ये JNU में राम मंदिर का निर्माण कर…	hi	💯 RT assured..
1225682424798961664	"RT @speedtoready123: आजकल भगवा चोले में लोग मस्त गुल खिला रहे है रोज एक नया कांड सामने आता है इन बाबाओ का।
क्या जमाना आ गया है राम राम!

 h…"	hi	New London, CT
